# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
1.0,1.0,-1.0,-2.0,1.0,1.0,0.0,1.0,1.0,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.020202020202020204,0.9391940078803457,1.0401972382963025,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.04040404040404041,0.8780047234165633,1.0799699640483633,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.06060606060606061,0.8164571184292575,1.1193019456989552,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.08080808080808081,0.7545763109724116,1.158177131561931,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.10101010101010102,0.6923875550825165,1.1965796563730395,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.12121212121212122,0.6299162304722015,1.234493847764664,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.14141414141414144,0.567187832172578,1.2719042326618357,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.16161616161616163,0.5042279601285204,1.3087955435969154,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.18181818181818182,0.44106230875112906,1.3451527249403659,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.20202020202020204,0.3777166564316434,1.3809609390450706,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.22222222222222224,0.31421685502108065,1.416205572301692,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.24242424242424243,0.25058881927989485,1.4508722411025992,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.26262626262626265,0.18685851630196337,1.4849467977119288,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.2828282828282829,0.12305195491721421,1.5184153360393857,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.30303030303030304,0.05919517507722161,1.551264197315427,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.32323232323232326,-0.004685762771900359,1.5834799756655107,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.3434343434343435,-0.06856478832496637,1.6150495235811362,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.36363636363636365,-0.13241583205721463,1.645959957285446,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.38383838383838387,-0.1962128358634806,1.6761986619911942,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.4040404040404041,-0.2599297636927118,1.7057532970489373,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.42424242424242425,-0.32354061217348207,1.7346118009833509,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.4444444444444445,-0.38701942122616806,1.7627623964156098,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.4646464646464647,-0.45034028465745957,1.7901935948698282,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.48484848484848486,-0.5134773607328762,1.8168942014615947,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.5050505050505051,-0.5764048827229806,1.8428533194666925,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.5252525252525253,-0.6390971694189796,1.868060354768136,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
1.0,1.0,-1.0,-2.0,1.0,1.0,0.5454545454545455,-0.7015286356134245,1.8925050201797124,{'z1_solu': 'z1=-3*sin(t) + cos(t)', 'z2_solu': 'z2=2*sin(t) + cos(t)'}
