# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
1.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,1.0,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.020202020202020204,0.9787680643084283,1.0406025280060245,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.04040404040404041,0.9554379231095546,1.081579120992272,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.06060606060606061,0.9299522110213031,1.1228940097693414,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.08080808080808081,0.9022538903803744,1.1645095276986535,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.10101010101010102,0.8722863360121829,1.2063860795152377,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.12121212121212122,0.8399934229806584,1.2484821112744944,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.14141414141414144,0.8053196173311337,1.290754081506809,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.16161616161616163,0.768210069836376,1.3331564336658686,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.18181818181818182,0.7286107127524564,1.3756415699584303,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.20202020202020204,0.6864683595876877,1.4181598266452098,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.22222222222222224,0.6417308078842169,1.460659450904387,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.24242424242424243,0.5943469450080842,1.5030865793510795,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.26262626262626265,0.5442668569396244,1.5453852183078778,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.2828282828282829,0.49144194005201336,1.587497225923312,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.30303030303030304,0.4358250158615099,1.6293622962367598,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.32323232323232326,0.37737044872856595,1.6709179452899758,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.3434343434343435,0.316034266484433,1.7120994993869663,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.36363636363636365,0.2517742839531776,1.7528400856054631,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.38383838383838387,0.18455022933417786,1.7930706246646841,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.4040404040404041,0.11432387340515127,1.8327198262554418,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.42424242424242425,0.04105916150059086,1.8717141869399687,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.4444444444444445,-0.03527765178484166,1.9099779907300203,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.4646464646464647,-0.1147178652238825,1.9474333124529828,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.48484848484848486,-0.1972901909767848,1.9840000240167148,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.5050505050505051,-0.2830206120713459,2.019595803684827,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.5252525252525253,-0.3719322374161669,2.0541361484749348,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.5454545454545455,-0.46404515442657046,2.087534389793152,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.5656565656565657,-0.5593762793488555,2.119701712418739,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.5858585858585859,-0.6579392053749837,2.150547176953311,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.6060606060606061,-0.7597440486463465,2.1799777458494107,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.6262626262626263,-0.8647972922519527,2.2078983131335113,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.6464646464646465,-0.9731016283332605,2.2342117379386446,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.6666666666666667,-1.0846557984148286,2.258818881961835,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.686868686868687,-1.1994544320871159,2.281618650961366,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.7070707070707072,-1.3174878841750315,2.302508040408612,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.7272727272727273,-1.4387420705332106,2.321382185408694,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.7474747474747475,-1.5631983026165504,2.338134415003606,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
1.0,1.0,1.0,-2.0,1.0,1.0,0.7676767676767677,-1.6908331209821732,2.352656310970663,{'z1_solu': 'z1=-sqrt(2)*exp(t)*sin(sqrt(2)*t) + exp(t)*cos(sqrt(2)*t)', 'z2_solu': 'z2=sqrt(2)*exp(t)*sin(sqrt(2)*t)/2 + exp(t)*cos(sqrt(2)*t)'}
