# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
1.0,1.0,-2.0,0.0,-1.0,1.0,0.0,1.0,1.0,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.020202020202020204,0.9604013198123579,1.0004054146889743,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.04040404040404041,0.9223706950973187,1.001611157542467,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.06060606060606061,0.8858460329277068,1.0036021969072366,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.08080808080808081,0.8507676991743109,1.0063644363578215,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.10101010101010102,0.8170784211407313,1.0098846846011726,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.12121212121212122,0.7847231940537559,1.014150626714619,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.14141414141414144,0.7536491912565961,1.0191507966672533,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.16161616161616163,0.723805677958351,1.024874551076873,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
1.0,1.0,-2.0,0.0,-1.0,1.0,0.18181818181818182,0.6951439283988787,1.03131204415655,{'z1_solu': 'z1=exp(-2*t)', 'z2_solu': 'z2=2*exp(t)/3 + exp(-2*t)/3'}
