# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,1.0,1.0,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.020202020202020204,1.0,0.9406019797185368,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.04040404040404041,1.0,0.8835560426459781,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.06060606060606061,1.0,0.8287690493915603,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.08080808080808081,1.0,0.7761515487614665,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.10101010101010102,1.0,0.7256176317110969,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.12121212121212122,1.0,0.6770847910806339,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.14141414141414144,1.0,0.6304737868848942,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.16161616161616163,1.0,0.5857085169375265,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.18181818181818182,1.0,0.5427158925983182,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.20202020202020204,1.0,0.5014257194407454,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.22222222222222224,1.0,0.46177058264493176,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.24242424242424243,1.0,0.4236857369288929,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.26262626262626265,1.0,0.3871090008383591,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.2828282828282829,1.0,0.35198065522258215,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.30303030303030304,1.0,0.3182433457303653,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.32323232323232326,1.0,0.285841989167122,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.3434343434343435,1.0,0.2547236835600728,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.36363636363636365,1.0,0.2248376217847381,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.38383838383838387,1.0,0.19613500861171307,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.4040404040404041,1.0,0.16856898103827633,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.42424242424242425,1.0,0.14209453177476383,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.4444444444444445,1.0,0.11666843576078112,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.4646464646464647,1.0,0.09224917959127632,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.48484848484848486,1.0,0.06879689373724807,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.5050505050505051,1.0,0.04627328745042236,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.5252525252525253,1.0,0.024641586245621072,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.5454545454545455,1.0,0.0038664718587434477,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.5656565656565657,1.0,-0.016085975417666543,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.5858585858585859,1.0,-0.035248332115417,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.6060606060606061,1.0,-0.053651884778652015,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.6262626262626263,1.0,-0.07132668104565909,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
1.0,1.0,0.0,0.0,-1.0,-2.0,0.6464646464646465,1.0,-0.08830157870790711,{'z1_solu': 'z1=1', 'z2_solu': 'z2=-1/2 + 3*exp(-2*t)/2'}
