# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
21.0,2.0,0.0,5.0,-5.0,0.0,0.0,21.0,2.0,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.020202020202020204,21.094635973509643,-0.1278011937065373,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.04040404040404041,20.974225459039065,-2.2542995349769948,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.06060606060606061,20.639995965718324,-4.357816716560174,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.08080808080808081,20.095354752094487,-6.416908709610371,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.10101010101010102,19.345854091283158,-8.410584372014979,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.12121212121212122,18.399134669051502,-10.318519439827936,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.14141414141414144,17.26484769185358,-12.121263720301537,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.16161616161616163,15.954556498877338,-13.800439374314537,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
21.0,2.0,0.0,5.0,-5.0,0.0,0.18181818181818182,14.481618681106328,-15.338928266832472,{'z1_solu': 'z1=2*sin(5*t) + 21*cos(5*t)', 'z2_solu': 'z2=-21*sin(5*t) + 2*cos(5*t)'}
