# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
5.0,30.0,0.0,9.0,-9.0,0.0,0.0,5.0,30.0,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.020202020202020204,10.342125289458778,28.601406337750895,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.04040404040404041,15.343302943797875,26.25991345710879,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.06060606060606061,19.838659724071103,23.052713080080593,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.08080808080808081,23.679997728942325,19.085536606479955,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.10101010101010102,26.74068001757006,14.48916947923273,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.12121212121212122,28.919805434828685,9.415139595972708,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.14141414141414144,30.14553500789115,4.0307219065583215,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.16161616161616163,30.377460253246042,-1.4865761206399006,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.18181818181818182,29.60793531844863,-6.954866366693363,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.20202020202020204,27.86232904204432,-12.193876346463995,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.22222222222222224,25.19818862203474,-17.03089223054268,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.24242424242424243,21.703342464130174,-21.30645268186809,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.26262626262626265,17.493004752968172,-24.879605798979874,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.2828282828282829,12.705977199560607,-27.63255586087262,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.30303030303030304,7.500073181516704,-29.474546684756554,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.32323232323232326,2.046915127876362,-30.344853574523494,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.3434343434343435,-3.4737233374402545,-30.214785224702872,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.36363636363636365,-8.87984397167165,-29.088629583374438,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.38383838383838387,-13.993223828003277,-27.00351249188523,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.4040404040404041,-18.64529071061556,-24.028173761578987,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.42424242424242425,-22.682680474552566,-20.26070103647334,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.4444444444444445,-25.972292963555912,-15.825296149368716,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.4646464646464647,-28.405679907352845,-10.868180574549303,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.48484848484848486,-29.902620123101535,-5.5527749615379784,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.5050505050505051,-30.41376415774565,-0.05431166565190537,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.5252525252525253,-29.922261185662805,5.445942116565062,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
5.0,30.0,0.0,9.0,-9.0,0.0,0.5454545454545455,-28.444314527862527,10.766660161815683,{'z1_solu': 'z1=30*sin(9*t) + 5*cos(9*t)', 'z2_solu': 'z2=-5*sin(9*t) + 30*cos(9*t)'}
