# z1_ini,z2_ini,a11,a12,a21,a22,t,z1,z2,sol_z1,sol_z2
20.0,15.0,0.0,10.0,-10.0,0.0,0.0,20.0,15.0,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.020202020202020204,22.602997367834277,10.681971259541788,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.04040404040404041,24.286650637270498,5.9294688483175655,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.06060606060606061,24.982479656237885,0.9357939012732412,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.08080808080808081,24.662182589733256,-4.0959431039332,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.10101010101010102,23.338787055865534,-8.961083570694083,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.12121212121212122,21.066120246405276,-13.461744974704942,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.14141414141414144,17.936619583916425,-17.414869448315304,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.16161616161616163,14.077572963812646,-20.65966939349542,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.18181818181818182,9.645941504033274,-23.064167283922664,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.20202020202020204,4.821975379478616,-24.530563659233394,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.22222222222222224,-0.19811759213096813,-24.99921497606851,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.24242424242424243,-5.210152418347262,-24.45105952259718,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.26262626262626265,-10.010271860085457,-22.90839272596795,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
20.0,15.0,0.0,10.0,-10.0,0.0,0.2828282828282829,-14.403238028823418,-20.43396031818245,{'z1_solu': 'z1=15*sin(10*t) + 20*cos(10*t)', 'z2_solu': 'z2=-20*sin(10*t) + 15*cos(10*t)'}
